PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Lyman, R. Lee								PALEOINDIAN EXPLOITATION OF MAMMALS IN EASTERN WASHINGTON STATE								AMERICAN ANTIQUITY				78	2			227	247					APR 2013	2013																			
J	Hamilton, Marcus J.; Buchanan, Briggs; Huckell, Bruce B.; Holliday, Vance T.; Shackley, M. Steven; Hill, Matthew E.								CLOVIS PALEOECOLOGY AND LITHIC TECHNOLOGY IN THE CENTRAL RIO GRANDE RIFT REGION, NEW MEXICO								AMERICAN ANTIQUITY				78	2			248	265					APR 2013	2013																			
J	Loendorf, Chris R.; Fertelmes, Craig M.; Lewis, Barnaby V.								HOHOKAM TO AKIMEL O'ODHAM: OBSIDIAN ACQUISITION AT THE HISTORIC PERIOD SACATE SITE (GR-909), GILA RIVER INDIAN COMMUNITY, ARIZONA								AMERICAN ANTIQUITY				78	2			266	284					APR 2013	2013																			
J	Lightfoot, Kent G.; Cuthrell, Rob Q.; Striplen, Chuck J.; Hylkema, Mark G.								RETHINKING THE STUDY OF LANDSCAPE MANAGEMENT PRACTICES AMONG HUNTER-GATHERERS IN NORTH AMERICA								AMERICAN ANTIQUITY				78	2			285	301					APR 2013	2013																			
J	Robinson, David								POLYVALENT METAPHORS IN SOUTH-CENTRAL CALIFORNIA MISSIONARY PROCESSES								AMERICAN ANTIQUITY				78	2			302	321					APR 2013	2013																			
J	Chazin, Hannah; Nash, Stephen E.								MOMENTS, MOVEMENTS, AND METAPHORS: PAUL SIDNEY MARTIN, PEDAGOGY, AND PROFESSIONALIZATION IN FIELD SCHOOLS, 1926-1974								AMERICAN ANTIQUITY				78	2			322	343					APR 2013	2013																			
J	Sherwood, Sarah C.; Blitz, John H.; Downs, Lauren E.								AN INTEGRATED GEOARCHAEOLOGY OF A LATE WOODLAND SAND MOUND								AMERICAN ANTIQUITY				78	2			344	358					APR 2013	2013																			
J	Tache, Karine; Hart, John P.								CHRONOMETRIC HYGIENE OF RADIOCARBON DATABASES FOR EARLY DURABLE COOKING VESSEL TECHNOLOGIES IN NORTHEASTERN NORTH AMERICA								AMERICAN ANTIQUITY				78	2			359	372					APR 2013	2013																			
J	Connolly, Thomas J.								IMPLICATIONS OF NEW RADIOCARBON AGES ON COILED BASKETRY FROM THE NORTHERN GREAT BASIN								AMERICAN ANTIQUITY				78	2			373	384					APR 2013	2013																			
J	Harry, Karen G.; Ferguson, Timothy J.; Allison, James R.; McLaurin, Brett T.; Ferguson, Jeff; Lyneis, Margaret								EXAMINING THE PRODUCTION AND DISTRIBUTION OF SHIVWITS WARE POTTERY IN THE AMERICAN SOUTHWEST								AMERICAN ANTIQUITY				78	2			385	396					APR 2013	2013																			
J	McFarlane, Donald A.; Lundberg, Joyce								On the occurrence of the scimitar-toothed cat, Homotherium latidens (Carnivora; Felidae), at Kents Cavern, England								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1629	1635					APR 2013	2013																			
J	Simonneau, A.; Doyen, E.; Chapron, E.; Millet, L.; Vanniere, B.; Di Giovanni, C.; Bossard, N.; Tachikawa, K.; Bard, E.; Alberic, P.; Desmet, M.; Roux, G.; Lajeunesse, P.; Berger, J. F.; Arnaud, E.								Holocene land-use evolution and associated soil erosion in the French Prealps inferred from Lake Paladru sediments and archaeological evidences								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1636	1645					APR 2013	2013																			
J	Blauer, Auli; Kantanen, Juha								Transition from hunting to animal husbandry in Southern, Western and Eastern Finland: new dated osteological evidence								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1646	1666					APR 2013	2013																			
J	Li, Mingqi; Yang, Xiaoyan; Ge, Quansheng; Ren, Xiaoyan; Wan, Zhiwei								Starch grains analysis of stone knives from Changning site, Qinghai Province, Northwest China								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1667	1672					APR 2013	2013																			
J	Pizzo, Benedetto; Giachi, Gianna; Fiorentino, Luigi								Reasoned use of chemical parameters for the diagnostic evaluation of the state of preservation of waterlogged archaeological wood								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1673	1680					APR 2013	2013																			
J	King, Charlotte L.; Bentley, R. Alexander; Tayles, Nancy; Vioarsdottir, Una Strand; Nowell, Geoff; Macpherson, Colin G.								Moving peoples, changing diets: isotopic differences highlight migration and subsistence changes in the Upper Mun River Valley, Thailand								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1681	1688					APR 2013	2013																			
J	Kohn, Matthew J.; Morris, Jennifer; Olin, Paul								Trace element concentrations in teeth - a modern Idaho baseline with implications for archeometry, forensics, and palaeontology								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1689	1699					APR 2013	2013																			
J	Dodson, John; Grierson, Pauline; Bennett, John; de Howard, Susana Melo; Wong, Henri								Nuclear science and the story of a preserved leaf from a copy of the Great Bible								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1700	1702					APR 2013	2013																			
J	Fouzai, Boutheina; Casas, Lluis; Ouazaa, Nejia Laridhi; Fantar, Mounir; Alvarez, Aureli								Archaeomagnetic data from three Punic sites in Tunisia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1703	1714					APR 2013	2013																			
J	de Voogt, Alex; Dunn-Vaturi, Anne-Elizabeth; Eerkens, Jelmer W.								Cultural transmission in the ancient Near East: twenty squares and fifty-eight holes								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1715	1730					APR 2013	2013																			
J	Butler, Don H.; Dawson, Peter C.								Accessing Hunter-Gatherer site structures using Fourier transform infrared spectroscopy: applications at a Taltheilei settlement in the Canadian Sub-Arctic								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1731	1742					APR 2013	2013																			
J	San Millan, Marta; Rissech, Carme; Turbon, Daniel								A test of Suchey-Brooks (pubic symphysis) and Buckberry-Chamberlain (auricular surface) methods on an identified Spanish sample: paleodemographic implications								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1743	1751					APR 2013	2013																			
J	Hufthammer, Anne Karin; Walloe, Lars								Rats cannot have been intermediate hosts for Yersinia pestis during medieval plague epidemics in Northern Europe								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1752	1759					APR 2013	2013																			
J	Grave, Peter; Kealhofer, Lisa; Hnila, Pavol; Marsh, Ben; Aslan, Carolyn; Thumm-Dograyan, Diane; Rigter, Wendy								Cultural dynamics and ceramic resource use at Late Bronze Age/Early Iron Age Troy, northwestern Turkey								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1760	1777					APR 2013	2013																			
J	Dolphin, Alexis E.; Naftel, Steven J.; Nelson, Andrew J.; Martin, Ronald R.; White, Christine D.								Bromine in teeth and bone as an indicator of marine diet								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1778	1786					APR 2013	2013																			
J	Tacon, Paul S. C.; Boivin, Nicole; Petraglia, Michael; Blinkhorn, James; Chivas, Allan; Roberts, Richard G.; Fink, David; Higham, Thomas; Ditchfield, Peter; Korisettar, Ravi; Zhao, Jian-xin								Mid-Holocene age obtained for nested diamond pattern petroglyph in the Billasurgam Cave complex, Kurnool District, southern India								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1787	1796					APR 2013	2013																			
J	Stewart, John R. M.; Allen, Richard B.; Jones, Andrew K. G.; Penkman, Kirsty E. H.; Collins, Matthew J.								ZooMS: making eggshell visible in the archaeological record								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1797	1804					APR 2013	2013																			
J	Arbuckle, Benjamin S.								The late adoption of cattle and pig husbandry in Neolithic Central Turkey								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1805	1815					APR 2013	2013																			
J	Carleton, W. Chris; Conolly, James; Collard, Mark								Corporate kin-groups, social memory, and "history houses"? A quantitative test of recent reconstructions of social organization and building function at Catalhoyuk during the PPNB								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1816	1822					APR 2013	2013																			
J	Ogburn, Dennis; Sillar, Bill; Cesar Sierra, Julio								Evaluating effects of chemical weathering and surface contamination on the in situ provenance analysis of building stones in the Cuzco region of Peru with portable XRF								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1823	1837					APR 2013	2013																			
J	Enevold, Renee								Pollen studies of textile material from an Iron Age grave at Hammerum, Denmark								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1838	1844					APR 2013	2013																			
J	Milek, Karen B.; Roberts, Howell M.								Integrated geoarchaeological methods for the determination of site activity areas: a study of a Viking Age house in Reykjavik, Iceland								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1845	1865					APR 2013	2013																			
J	Frahm, Ellery; Feinberg, Joshua M.								Environment and collapse: Eastern Anatolian obsidians at Urkesh (Tell Mozan, Syria) and the third-millennium Mesopotamian urban crisis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1866	1878					APR 2013	2013																			
J	Domingo, Ines; Villaverde, Valentin; Lopez-Montalvo, Esther; Luis Lerma, Jose; Cabrelles, Miriam								Latest developments in rock art recording: towards an integral documentation of Levantine rock art sites combining 2D and 3D recording techniques								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1879	1889					APR 2013	2013																			
J	Kellett, Lucas C.; Golitko, Mark; Bauer, Brian S.								A provenance study of archaeological obsidian from the Andahuaylas region of southern Peru								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1890	1902					APR 2013	2013																			
J	Gidna, Agness; Yravedra, Jose; Dominguez-Rodrigo, Manuel								A cautionary note on the use of captive carnivores to model wild predator behavior: a comparison of bone modification patterns on long bones by captive and wild lions								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1903	1910					APR 2013	2013																			
J	Jiang, Hongen; Yang, Jun; Ferguson, David K.; Li, Ya; Wang, ChangSui; Li, Cheng-Sen; Liu, Changjiang								Fruit stones from Tiao Lei's tomb of Jiangxi in China, and their palaeoethnobotanical significance								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1911	1917					APR 2013	2013																			
J	Kealhofer, Lisa; Grave, Peter; Marsh, Ben								Scaling ceramic provenience at Lydian Sardis, Western Turkey								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1918	1934					APR 2013	2013																			
J	Piombino-Mascali, Dario; Zink, Albert R.; Reinhard, Karl J.; Lein, Melissa; Panzer, Stephanie; Aufderheide, Arthur C.; Rachid, Rachel; De Souza, Wanderley; Araujo, Adauto; Chaves, Sergio A. M.; LeRoy-Toren, Sara; Teixeira-Santos, Isabel; Dutra, Juliana M. F.								Dietary analysis of Piraino 1, Sicily, Italy: the role of archaeopalynology in forensic science								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1935	1945					APR 2013	2013																			
J	Gaber, Ahmed; Koch, Magaly; Griesh, M. Helmi; Sato, Motoyuki; El-Baz, Farouk								Near-surface imaging of a buried foundation in the Western Desert, Egypt, using space-borne and ground penetrating radar								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1946	1955					APR 2013	2013																			
J	Nadooshan, Farhang Khademi; Abedi, Akbar; Glascock, Michael D.; Eskandari, Nasir; Khazaee, Mostafa								Provenance of prehistoric obsidian artefacts from Kul Tepe, northwestern Iran using X-ray fluorescence (XRF) analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1956	1965					APR 2013	2013																			
J	Cervini-Silva, Javiera; Palacios, Eduardo; de Lourdes Munoz, Maria; del Angel, Paz; Mejia-Perez Campos, Elizabeth; Chavez-Balderas, Ximena; Herrera, Alberto								A high-resolution electron microscopic and energy-dispersive spectroscopic study on the molecular mechanism underpinning the natural preservation of 2300 YO naturally-mummified human remains and the occurrence of small-sized [Zn][Al]Carbon spheres								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1966	1974					APR 2013	2013																			
J	Hritz, Carrie								A malarial-ridden swamp: using Google Earth Pro and Corona to access the southern Balikh valley, Syria								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1975	1987					APR 2013	2013																			
J	Dreslerova, Dagmar; Kocar, Petr; Chuman, Tomas; Sefrna, Ludek; Ponistiak, Stefan								Variety in cereal cultivation in the Late Bronze and Early Iron Ages in relation to environmental conditions								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			1988	2000					APR 2013	2013																			
J	Hassler, Emily R.; Swihart, George H.; Dye, David H.; Li, Ying Sing								Non-destructive provenance study of chert using infrared reflectance microspectroscopy								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2001	2006					APR 2013	2013																			
J	Washburn, Dorothy K.; Washburn, William N.; Shipkova, Petia A.								Cacao consumption during the 8th century at Alkali Ridge, southeastern Utah								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2007	2013					APR 2013	2013																			
J	Eerkens, Jelmer W.; Byrd, Brian F.; Spero, Howard J.; Fritschi, AnnaMarie K.								Stable isotope reconstructions of shellfish harvesting seasonality in an estuarine environment: implications for Late Holocene San Francisco Bay settlement patterns								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2014	2024					APR 2013	2013																			
J	Tema, E.; Fantino, F.; Ferrara, E.; Lo Giudice, A.; Morales, J.; Goguitchaichvili, A.; Camps, P.; Barello, F.; Gulmini, M.								Combined archaeomagnetic and thermoluminescence study of a brick kiln excavated at Fontanetto Po (Vercelli, Northern Italy)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2025	2035					APR 2013	2013																			
J	Niemeyer, Hermann M.; Zapata, Victor; Cantillana, Paulina; Missene, Alejandra; Aguilera, Jose; Torres, Arturo								Computed tomography study of snuff trays from San Pedro de Atacama (Northern Chile)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2036	2044					APR 2013	2013																			
J	Pereira, Filipa; Silva, Rui J. C.; Monge Soares, Antonio M.; Araujo, Maria Fatima								The role of arsenic in Chalcolithic copper artefacts insights from Vila Nova de Sao Pedro (Portugal)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2045	2056					APR 2013	2013																			
J	Tseropoulos, G.; Dimakopoulos, Y.; Tsamopoulos, J.; Lyberatos, G.								On the flow characteristics of the conical Minoan pipes used in water supply systems, via computational fluid dynamics simulations								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2057	2068					APR 2013	2013																			
J	Ghilardi, Matthieu; Colleu, Maxime; Pavlopoulos, Kosmas; Fachard, Sylvian; Psomiadis, David; Rochette, Pierre; Demory, Francois; Knodell, Alex; Triantaphyllou, Maria; Delanghe-Sabatier, Doriane; Bicket, Andrew; Fleury, Jules								Geoarchaeology of Ancient Aulis (Boeotia, Central Greece): human occupation and Holocene landscape changes								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2071	2083					APR 2013	2013																			
J	Beasley, M. M.; Martinez, A. M.; Simons, D. D.; Bartelink, E. J.								Paleodietary analysis of a San Francisco Bay Area shellmound: stable carbon and nitrogen isotope analysis of late Holocene humans from the Ellis Landing site (CA-CCO-295)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2084	2094					APR 2013	2013																			
J	Abbo, Shahal; Zezak, Inbar; Zehavi, Yael; Schwartz, Efrat; Lev-Yadun, Simcha; Gopher, Avi								Six seasons of wild pea harvest in Israel: bearing on Near Eastern plant domestication								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2095	2100					APR 2013	2013																			
J	Eren, Metin I.								The technology of Stone Age colonization: an empirical, regional-scale examination of Clovis unifacial stone tool reduction, allometry, and edge angle from the North American Lower Great Lakes region								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2101	2112					APR 2013	2013																			
J	Rua, Helena; Goncalves, Alexandre B.; Figueiredo, Ricardo								Assessment of the Lines of Torres Vedras defensive system with visibility analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2113	2123					APR 2013	2013																			
J	Araujo, Astolfo G. M.								Bioturbation and the upward movement of sediment particles and archaeological materials: comments on Bueno et al.								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2124	2127					APR 2013	2013																			
J	Buzgar, Nicolae; Apopei, Andrei Ionut; Buzatu, Andrei								Characterization and source of Cucuteni black pigment (Romania): vibrational spectrometry and XRD study								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2128	2135					APR 2013	2013																			
J	Doneus, Michael; Doneus, Nives; Briese, Christian; Pregesbauer, Michael; Mandlburger, Gottfried; Verhoeven, Geert								Airborne laser bathymetry detecting and recording submerged archaeological sites from the air								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2136	2151					APR 2013	2013																			
J	Bernardini, F.; Sgambati, A.; Kokelj, M. Montagnari; Zaccaria, C.; Micheli, R.; Fragiacomo, A.; Tiussi, C.; Dreossi, D.; Tuniz, C.; De Min, A.								Airborne LiDAR application to karstic areas: the example of Trieste province (north-eastern Italy) from prehistoric sites to Roman forts								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2152	2160					APR 2013	2013																			
J	Mudie, Peta J.; Lelievre, Michelle A.								Palynological study of a Mi'kmaw shell midden, Northeast Nova Scotia, Canada								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2161	2175					APR 2013	2013																			
J	Byrd, Brian E.; Cornellas, Anna; Eerkens, Jelmer W.; Rosenthal, Jeffrey S.; Carpenter, Tim R.; Leventhal, Alan; Leonard, Jennifer A.								The role of canids in ritual and domestic contexts: new ancient DNA insights from complex hunter-gatherer sites in prehistoric Central California								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2176	2189					APR 2013	2013																			
J	El-Gohary, M. A.								Evaluation of treated and un-treated Nubia Sandstone using ultrasonic as a non-destructive technique								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2190	2195					APR 2013	2013																			
J	Pitblado, Bonnie L.; Cannon, Molly Boeka; Neff, Hector; Dehler, Carol M.; Nelson, Stephen T.								LA-ICP-MS analysis of quartzite from the Upper Gunnison Basin, Colorado								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2196	2216					APR 2013	2013																			
J	Rink, W. Jack; Dunbar, James S.; Tschinkel, Walter R.; Kwapich, Christina; Repp, Andrea; Stanton, William; Thulman, David K.								Subterranean transport and deposition of quartz by ants in sandy sites relevant to age overestimation in optical luminescence dating								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	4			2217	2226					APR 2013	2013																			
J	Cardenes Van den Eyndea, Victor; Javier Mateosb, Felix; Paradelo, Remigio								Degradability of building stone: Influence of the porous network on the rate of dissolution of carbonate and evaporitic rocks								JOURNAL OF CULTURAL HERITAGE				14	2			89	96					APR-MAY 2013	2013																			
J	Abd-Allah, Ramadan								Chemical cleaning of soiled deposits and encrustations on archaeological glass: A diagnostic and practical study								JOURNAL OF CULTURAL HERITAGE				14	2			97	108					APR-MAY 2013	2013																			
J	Hamard, Erwan; Morel, Jean-Claude; Salgado, Fernanda; Marcom, Alain; Meunier, Nicolas								A procedure to assess the suitability of plaster to protect vernacular earthen architecture								JOURNAL OF CULTURAL HERITAGE				14	2			109	115					APR-MAY 2013	2013																			
J	Paoletti, Domenica; Ambrosini, Dario; Sfarra, Stefano; Bisegna, Fabio								Preventive thermographic diagnosis of historical buildings for consolidation								JOURNAL OF CULTURAL HERITAGE				14	2			116	121					APR-MAY 2013	2013																			
J	Quagliarini, Enrico; Esposito, Enrico; Del Conte, Antonio								The combined use of IRT and LDV for the investigation of historical thin vaults								JOURNAL OF CULTURAL HERITAGE				14	2			122	128					APR-MAY 2013	2013																			
J	Karaca, Ferhat								Mapping the corrosion impact of air pollution on the historical peninsula of Istanbul								JOURNAL OF CULTURAL HERITAGE				14	2			129	137					APR-MAY 2013	2013																			
J	de la Fuente, Daniel; Manuel Vega, Jesus; Viejo, Fernando; Diaz, Ivan; Morcillo, Manuel								Mapping air pollution effects on atmospheric degradation of cultural heritage								JOURNAL OF CULTURAL HERITAGE				14	2			138	145					APR-MAY 2013	2013																			
J	Carrozzino, Marcello; Bruno, Nicoletta; Bergamasco, Massimo								Designing interaction metaphors for Web3D cultural dissemination								JOURNAL OF CULTURAL HERITAGE				14	2			146	155					APR-MAY 2013	2013																			
J	Murzyn-Kupisz, Monika								The socio-economic impact of built heritage projects conducted by private investors								JOURNAL OF CULTURAL HERITAGE				14	2			156	162					APR-MAY 2013	2013																			
J	Barzoi, Sorin Constantin; Luca, Anca Cornelia								Significance of studying the petrography and mineralogy of the geological environment of old rupestrian churches to prevent their deterioration. A case study from the South Carpathians								JOURNAL OF CULTURAL HERITAGE				14	2			163	168					APR-MAY 2013	2013																			
J	Blasco-Lopez, Francisco-Javier; Alejandre, Francisco Javier								Porosity and surface hardness as indicators of the state of conservation of Mudejar plasterwork in the Real Alcazar in Seville								JOURNAL OF CULTURAL HERITAGE				14	2			169	173					APR-MAY 2013	2013																			
J	Gulzar, Saima; Woerle, Marie; Burg, Jean-Pierre; Chaudhry, Muhammad Nawaz; Joseph, Edith; Reusser, Eric								Characterization of 17th Century Mughal tile glazes from Shahdara Complex, Lahore-Pakistan								JOURNAL OF CULTURAL HERITAGE				14	2			174	179					APR-MAY 2013	2013																			
J	Prochaska, W.								A SCULPTURAL MARBLE OF PRIME QUALITY IN ANTIQUITYTHE DOLOMITIC MARBLE OF THE SIVEC MOUNTAINS IN MACEDONIA								ARCHAEOMETRY				55	2			179	197					APR 2013	2013																			
J	Jamieson, R. W.; Hancock, R. G. V.; Beckwith, L. A.; Pidruczny, A. E.								NEUTRON ACTIVATION ANALYSIS OF INCA AND COLONIAL CERAMICS FROM CENTRAL HIGHLAND ECUADOR								ARCHAEOMETRY				55	2			198	213					APR 2013	2013																			
J	Brems, D.; Ganio, M.; Latruwe, K.; Balcaen, L.; Carremans, M.; Gimeno, D.; Silvestri, A.; Vanhaecke, F.; Muchez, P.; Degryse, P.								ISOTOPES ON THE BEACH, PART 1: STRONTIUM ISOTOPE RATIOS AS A PROVENANCE INDICATOR FOR LIME RAW MATERIALS USED IN ROMAN GLASS-MAKING								ARCHAEOMETRY				55	2			214	234					APR 2013	2013																			
J	Ashkenazi, D.; Golan, O.; Tal, O.								AN ARCHAEOMETALLURGICAL STUDY OF 13TH-CENTURY ARROWHEADS AND BOLTS FROM THE CRUSADER CASTLE OF ARSUF/ARSUR								ARCHAEOMETRY				55	2			235	257					APR 2013	2013																			
J	Burchell, M.; Cannon, A.; Hallmann, N.; Schwarcz, H. P.; Schoene, B. R.								REFINING ESTIMATES FOR THE SEASON OF SHELLFISH COLLECTION ON THE PACIFIC NORTHWEST COAST: APPLYING HIGH-RESOLUTION STABLE OXYGEN ISOTOPE ANALYSIS AND SCLEROCHRONOLOGY								ARCHAEOMETRY				55	2			258	276					APR 2013	2013																			
J	Beaumont, J.; Gledhill, A.; Lee-Thorp, J.; Montgomery, J.								CHILDHOOD DIET: A CLOSER EXAMINATION OF THE EVIDENCE FROM DENTAL TISSUES USING STABLE ISOTOPE ANALYSIS OF INCREMENTAL HUMAN DENTINE								ARCHAEOMETRY				55	2			277	295					APR 2013	2013																			
J	Lupi, A. Ferrarese; Lella, P.								GAUSSIAN CURVES FOR VISUALIZING CHRONOLOGICAL PATTERNS OF CERAMIC FINDS AND RESIDUALITY								ARCHAEOMETRY				55	2			296	311					APR 2013	2013																			
J	Bevan, A.; Conolly, J.; Hennig, C.; Johnston, A.; Quercia, A.; Spencer, L.; Vroom, J.								MEASURING CHRONOLOGICAL UNCERTAINTY IN INTENSIVE SURVEY FINDS: A CASE STUDY FROM ANTIKYTHERA, GREECE								ARCHAEOMETRY				55	2			312	328					APR 2013	2013																			
J	Al-Bashaireh, K.								PLASTER AND MORTAR RADIOCARBON DATING OF NABATEAN AND ISLAMIC STRUCTURES, SOUTH JORDAN								ARCHAEOMETRY				55	2			329	354					APR 2013	2013																			
J	Knipper, Corina; Peters, Daniel; Meyer, Christian; Maurer, Anne-France; Muhl, Arnold; Schoene, Bernd R.; Alt, Kurt W.								Dietary reconstruction in Migration Period Central Germany: a carbon and nitrogen isotope study								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				5	1			17	35					MAR 2013	2013																			
