PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Gillot, Celine								The use of pozzolanic materials in Maya mortars: new evidence from Rio Bec (Campeche, Mexico)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				1	9		10.1016/j.jas.2014.03.037			JUL 2014	2014										7							WOS:000339037300001		
J	Gregoricka, Lesley A.								Assessing life history from commingled assemblages: the biogeochemistry of inter-tooth variability in Bronze Age Arabia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				10	21		10.1016/j.jas.2014.04.004			JUL 2014	2014										8							WOS:000339037300002		
J	Leduc, Charlotte; Verjux, Christian								Mesolithic occupation patterns at Auneau "Le Parc du Chateau" (Eure-et-Loir - France): contribution of zooarchaeological analysis from two main pits to the understanding of type and length of occupation								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				39	52		10.1016/j.jas.2014.04.007			JUL 2014	2014										1							WOS:000339037300004		
J	Salazar-Garcia, D. C.; Richards, M. P.; Nehlich, O.; Henry, A. G.								Dental calculus is not equivalent to bone collagen for isotope analysis: a comparison between carbon and nitrogen stable isotope analysis of bulk dental calculus, bone and dentine collagen from same individuals from the Medieval site of El Raval (Alicante, Spain)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				70	77		10.1016/j.jas.2014.03.026			JUL 2014	2014										24							WOS:000339037300007		
J	Ming, Chaofang; Yang, Yimin; Zhu, Jian; Guan, Li; Fan, Changsheng; Xu, Changqing; Yao, Zhengquan; Kenoyer, Jonathan Mark; Song, Guoding; Wang, Changsui								Archaeometric investigation of the relationship between ancient egg-white glazed porcelain (Luanbai) and bluish white glazed porcelain (Qingbai) from Hutian Kiln, Jingdezhen, China								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				78	84		10.1016/j.jas.2014.04.005			JUL 2014	2014										3							WOS:000339037300008		
J	Mugnaini, Sonia; Giamello, Marco; Pisani, Anastasia; Siano, Salvatore								Casting cores used to craft large bronze masterpieces of the Florentine Renaissance and Mannerism								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				85	98		10.1016/j.jas.2014.04.010			JUL 2014	2014										4							WOS:000339037300009		
J	Alenius, Teija; Haggren, Georg; Oinonen, Markku; Ojala, Antti; Pitkanen, Ritva-Liisa								The history of settlement on the coastal mainland in Southern Finland. Palaeoecological, archaeological, and etymological evidence from Lohjansaari Island, Western Uusimaa, Finland								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				99	112		10.1016/j.jas.2014.03.036			JUL 2014	2014										4							WOS:000339037300010		
J	Selden, Robert Z., Jr.; Perttula, Timothy K.; Carlson, David L.								INAA and the provenance of shell-tempered sherds in the ancestral Caddo region								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				113	120		10.1016/j.jas.2014.04.012			JUL 2014	2014										1							WOS:000339037300011		
J	Hellemans, K.; Vincke, A.; Cagno, S.; Herremans, D.; De Clercq, W.; Janssens, K.								Composition and state of alteration of 18th-century glass finds found at the Cistercian nunnery of Clairefontaine, Belgium								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				121	133		10.1016/j.jas.2014.03.039			JUL 2014	2014										10							WOS:000339037300012		
J	Driscoll, Killian; Garcia-Rojas, Maite								Their lips are sealed: identifying hard stone, soft stone, and antler hammer direct percussion in Palaeolithic prismatic blade production								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				134	141		10.1016/j.jas.2014.04.008			JUL 2014	2014										15							WOS:000339037300013		
J	Pryce, Thomas Oliver; Hendrickson, Mitch; Phon, Kaseka; Chan, Sovichetra; Charlton, Michael F.; Leroy, Stephanie; Dillmann, Philippe; Hua, Quan								The Iron Kuay of Cambodia: tracing the role of peripheral populations in Angkorian to colonial Cambodia via a 1200 year old industrial landscape								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				142	163		10.1016/j.jas.2014.04.009			JUL 2014	2014										10							WOS:000339037300014		
J	Frahm, Ellery; Feinberg, Joshua M.; Schmidt-Magee, Beverly A.; Wilkinson, Keith; Gasparyan, Boris; Yeritsyan, Benik; Karapetian, Sergei; Meliksetian, Khachatur; Muth, Michelle J.; Adler, Daniel S.								Sourcing geochemically identical obsidian: multiscalar magnetic variations in the Gutansar volcanic complex and implications for Palaeolithic research in Armenia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				164	178		10.1016/j.jas.2014.04.015			JUL 2014	2014										10							WOS:000339037300015		
J	Lemoine, Ximena; Zeder, Melinda A.; Bishop, Katelyn J.; Rufolo, Scott J.								A new system for computing dentition-based age profiles in Sus scrofa								JOURNAL OF ARCHAEOLOGICAL SCIENCE				47				179	193		10.1016/j.jas.2014.04.002			JUL 2014	2014										21							WOS:000339037300016		
J	Strojecki, Marcin; Lukomski, Michal; Krzemien, Leszek; Sobczyk, Joanna; Bratasz, Lukasz								Acoustic emission monitoring of an eighteenth-century wardrobe to support a strategy for indoor climate management								STUDIES IN CONSERVATION				59	4			225	232		10.1179/2047058413Y.0000000096			JUL 2014	2014						ICOM-CC Triennial Conference	SEP 15-19, 2014		Melbourne, AUSTRALIA	7							WOS:000339034700005		
J	Lennard, Frances; Dulieu-Barton, Janice M.								Quantifying and visualizing change: Strain monitoring of tapestries with digital image correlation								STUDIES IN CONSERVATION				59	4			241	255		10.1179/2047058413Y.0000000097			JUL 2014	2014						ICOM-CC Triennial Conference	SEP 15-19, 2014		Melbourne, AUSTRALIA	3							WOS:000339034700007		
J	Smith, Margaret J.; Kirk, Susanna; Tate, James; Cox, Darren								Material characterization and preservation guidance for a collection of prosthetic limbs developed since 1960								STUDIES IN CONSERVATION				59	4			256	267		10.1179/2047058413Y.0000000120			JUL 2014	2014						ICOM-CC Triennial Conference	SEP 15-19, 2014		Melbourne, AUSTRALIA	1							WOS:000339034700008		
